,rated,turns,white_rating,black_rating,opening_moves,winner
3569,1,80,1975,1962,7,1
3570,1,33,1790,2034,6,0
3571,1,51,1500,1319,5,0
3572,1,71,1642,1055,2,0
3573,1,9,1251,1086,2,0
3574,1,31,1091,1645,1,1
3575,1,43,1306,1124,2,0
3576,1,54,1183,1248,1,1
3577,1,69,1236,1285,2,0
3578,1,83,1662,1315,2,0
3579,1,51,1718,1345,4,0
3580,1,41,1615,1500,2,0
3581,0,96,1549,1425,5,1
3582,1,60,1488,1478,6,1
3583,1,90,1491,1541,1,1
3584,1,98,1746,1466,6,1
3585,1,67,1460,1242,4,0
3586,1,23,1825,1463,7,0
3587,1,21,1448,1461,4,0
3588,1,61,1433,1421,1,0
3589,1,92,1442,1609,1,1
3590,1,16,1453,1558,1,1
3591,1,67,1550,1466,5,0
3592,1,79,1452,1378,1,0
3593,1,67,1647,1461,6,0
3594,1,45,1434,1665,4,0
3595,1,61,1412,1477,1,0
3596,1,94,1393,1404,4,0
3597,1,65,1372,1409,4,0
3598,1,83,1298,1398,6,0
3599,1,133,1423,1418,6,0
3600,1,67,1311,1402,4,1
3601,1,47,1383,1323,1,0
3602,1,46,1333,1361,5,1
3603,1,64,1522,1404,7,1
3604,1,74,1537,1453,8,1
3605,1,47,1433,1553,10,0
3606,1,123,1544,1444,5,0
3607,1,39,1657,1544,5,0
3608,1,114,1853,1523,5,1
3609,1,53,1491,1537,9,0
3610,1,27,1525,1501,3,0
3611,1,27,1504,1811,4,0
3612,1,61,1493,1439,3,0
3613,1,123,1685,1499,3,0
3614,1,99,1862,1502,4,0
3615,1,17,1496,1316,7,0
3616,1,101,1908,1498,6,0
3617,1,54,1500,1989,10,1
3618,1,45,1482,1648,6,0
3619,1,32,1500,1473,5,1
3620,1,113,1566,1494,7,0
3621,1,44,1497,1820,2,1
3622,1,23,1480,1637,6,0
3623,1,47,1675,1486,4,0
3624,1,54,1474,1460,1,0
3625,1,53,1492,1487,3,0
3626,1,43,1540,1569,4,0
3627,1,10,1570,2090,7,1
3628,1,85,1574,1853,9,1
3629,1,56,1587,1573,2,1
3630,1,29,1576,1587,5,0
3631,1,48,1299,1583,3,1
3632,1,56,1507,1573,5,1
3633,1,88,1574,2093,3,1
3634,1,84,1576,2023,6,1
3635,1,83,1560,1661,3,0
3636,1,76,1253,1556,1,1
3637,1,75,1538,1721,7,0
3638,1,43,1354,1557,4,0
3639,1,66,1183,1554,1,1
3640,1,48,1548,1334,2,0
3641,1,22,1304,1543,5,1
3642,1,36,1558,1479,6,1
3643,1,42,1572,1544,4,1
3644,1,96,1555,1632,9,1
3645,1,64,1563,1697,6,1
3646,0,65,1563,1411,6,0
3647,1,69,1421,1347,4,0
3648,1,25,1563,1352,2,0
3649,1,51,1336,1468,8,0
3650,1,99,1525,1343,7,0
3651,1,60,1349,1497,5,1
3652,1,69,1468,1358,4,0
3653,1,44,1360,1764,7,1
3654,1,99,1344,1478,8,0
3655,1,132,1474,1328,3,1
3656,1,69,1615,1332,4,0
3657,1,12,1338,1541,9,1
3658,1,64,1345,1483,4,1
3659,1,48,1351,1532,5,1
3660,1,36,1360,1432,10,1
3661,1,28,1445,1345,4,1
3662,1,30,1353,1485,3,1
3663,1,46,1342,1546,7,1
3664,1,25,1696,1344,3,0
3665,1,92,1348,1652,7,1
3666,1,90,1356,1461,4,1
3667,1,111,1596,1360,4,0
3668,1,45,1525,1367,4,0
3669,1,50,1362,1529,8,0
3670,1,56,1534,1357,7,0
3671,1,46,1497,1364,1,0
3672,1,12,1372,1461,2,1
3673,1,56,1375,1679,3,1
3674,1,47,1454,1384,4,0
3675,1,30,1392,1488,5,1
3676,1,53,1479,1400,3,0
3677,1,138,1341,1391,5,1
3678,1,30,1399,1483,6,1
3679,0,61,1564,1399,1,0
3680,1,68,1440,1387,4,1
3681,1,81,1381,1181,2,0
3682,1,119,1651,1385,3,0
3683,1,18,1347,1376,6,1
3684,0,30,1376,1444,3,1
3685,1,89,1383,1386,3,0
3686,1,35,1489,1394,1,0
3687,1,11,1429,1404,3,0
3688,1,22,1431,1376,2,1
3689,1,43,2005,2151,4,0
3690,1,59,2285,2173,2,0
3691,1,41,1500,1370,3,0
3692,1,58,1370,1500,8,1
3693,1,16,1514,1378,3,0
3694,1,48,1311,1368,3,1
3695,1,88,1369,2070,4,1
3696,1,61,1344,1961,7,0
3697,1,70,1880,1320,4,1
3698,1,12,1807,1274,3,1
3699,1,45,1253,1620,6,0
3700,1,68,1632,1232,5,1
3701,1,62,1232,2017,8,1
3702,1,41,1359,1218,5,1
3703,1,39,1210,1112,2,0
3704,1,35,1210,1191,4,0
3705,1,106,1221,1226,3,1
3706,1,29,1157,1211,3,1
3707,1,19,1201,1180,5,0
3708,1,18,1207,1190,8,1
3709,1,19,1179,1197,7,0
3710,1,138,1315,1163,7,1
3711,1,61,1166,1061,2,1
3712,1,25,1197,1176,6,0
3713,1,47,1163,1214,4,0
3714,1,32,1152,1152,3,1
3715,1,60,1156,1442,4,1
3716,1,118,1154,1332,2,1
3717,1,51,1348,1160,5,0
3718,1,27,1322,1147,3,0
3719,1,14,1153,1370,3,1
3720,1,123,1152,1162,4,0
3721,1,74,1064,1144,1,1
3722,0,8,1144,1500,3,1
3723,1,125,1192,1153,4,0
3724,1,122,1106,1143,6,1
3725,1,120,1157,1092,3,1
3726,1,123,1076,1171,4,0
3727,1,56,1083,1165,4,1
3728,1,35,1189,1164,4,0
3729,1,55,1151,1202,2,0
3730,1,59,1236,1137,2,1
3731,1,85,1301,1143,2,0
3732,1,78,1148,1417,5,1
3733,1,67,1155,1292,2,1
3734,0,74,1660,1838,4,1
3735,0,85,1751,1838,6,0
3736,0,64,1961,1838,11,0
3737,0,39,1848,1838,8,0
3738,0,157,1838,1699,9,0
3739,1,56,1977,1919,6,1
3740,1,51,1868,1991,9,0
3741,1,21,1835,1760,11,0
3742,1,44,1769,1791,9,1
3743,1,42,1473,1775,1,1
3744,1,31,1755,1477,6,0
3745,1,20,1481,1730,1,1
3746,1,35,1697,1486,3,0
3747,1,50,1492,1649,1,1
3748,1,59,1603,1384,7,0
3749,1,25,1500,1524,2,0
3750,1,31,1492,1173,5,0
3751,1,15,1356,1186,6,0
3752,1,74,1208,1311,5,1
3753,1,45,1513,1197,5,0
3754,1,13,1175,1142,3,0
3755,0,52,1175,1673,3,1
3756,0,27,1673,1175,7,0
3757,0,9,1175,1673,3,0
3758,1,130,1462,1158,6,0
3759,1,11,1473,1166,3,0
3760,1,44,1155,1170,3,1
3761,1,56,1137,1190,2,0
3762,1,22,1234,1096,1,1
3763,1,68,1097,1902,2,1
3764,1,25,1901,1097,6,0
3765,0,29,1500,1097,6,0
3766,0,25,1097,1500,4,1
3767,1,62,1101,1635,3,1
3768,1,13,1633,1104,3,0
3769,1,16,1107,1631,3,1
3770,1,49,1273,1129,1,0
3771,1,94,1155,1265,2,1
3772,1,22,1158,1766,3,1
3773,1,8,1517,1134,6,0
3774,0,16,1551,1703,4,0
3775,0,71,1703,1551,5,0
3776,0,69,1703,1677,4,1
3777,0,27,1677,1703,10,0
3778,0,47,1703,1677,5,0
3779,0,44,1703,1583,3,0
3780,0,46,1682,1703,2,0
3781,1,111,1579,1722,4,0
3782,0,33,1722,1745,6,0
3783,0,57,1722,1767,11,0
3784,0,41,1767,1722,8,0
3785,0,99,1722,1735,4,1
3786,0,89,1722,1674,13,0
3787,0,76,1674,1722,6,1
3788,1,96,1727,1586,5,0
3789,0,43,1727,1621,12,0
3790,0,44,1856,1727,6,0
3791,1,63,1670,1744,4,0
3792,0,54,1744,1924,4,1
3793,0,54,1897,1744,3,0
3794,1,21,1732,1759,3,0
3795,1,43,1747,1703,4,0
3796,1,75,1749,1702,7,0
3797,0,28,1749,1806,2,1
3798,1,39,1738,1623,4,0
3799,1,28,1632,1727,3,1
3800,1,57,1857,1737,5,0
3801,1,112,1776,1736,5,0
3802,1,109,1715,1788,4,0
3803,1,153,1798,1729,5,0
3804,1,11,1714,1658,4,0
3805,0,45,2076,1714,3,0
3806,0,32,1714,1709,4,1
3807,0,20,1800,1714,3,1
3808,0,28,1714,1800,4,1
3809,0,52,1800,1714,4,1
3810,1,61,1651,1737,3,0
3811,0,17,1737,1647,8,0
3812,0,62,1647,1737,3,1
3813,0,31,1737,1647,7,0
3814,0,32,1737,1631,6,1
3815,0,29,1868,1737,7,0
3816,1,85,1549,1419,6,0
3817,1,15,1772,1554,2,0
3818,1,40,1559,1767,6,1
3819,1,59,1664,1568,4,0
3820,1,36,1578,1603,9,1
3821,1,25,1835,1582,7,0
3822,1,72,1593,1608,10,1
3823,1,64,1620,1581,4,1
3824,1,85,1567,1632,2,0
3825,1,48,1646,1553,3,1
3826,1,89,1538,1660,6,0
3827,1,51,1859,1541,4,0
3828,1,37,1370,1558,3,0
3829,1,56,1565,1712,4,1
3830,1,39,1571,1725,6,1
3831,0,59,1748,1571,10,0
3832,1,122,1575,1844,4,1
3833,1,82,1840,1580,6,0
3834,1,44,1698,1564,7,1
3835,1,41,1557,1443,8,0
3836,1,18,1452,1549,2,1
3837,1,113,1666,1556,4,0
3838,1,59,1575,1567,13,0
3839,1,37,1701,1575,3,0
3840,1,101,1570,1321,5,0
3841,1,81,1556,1676,6,0
3842,1,70,1597,1543,7,1
3843,1,15,1529,1610,5,0
3844,1,71,1623,1538,4,0
3845,1,32,1752,1543,5,0
3846,1,44,1549,1720,4,1
3847,1,39,1557,1675,6,1
3848,1,63,1663,1565,3,0
3849,1,59,1644,1574,3,0
3850,1,87,1573,1599,2,0
3851,1,16,1611,1560,7,1
3852,1,52,1548,1549,4,1
3853,1,55,1555,1730,10,1
3854,1,26,1559,1839,1,1
3855,1,36,1570,1578,8,1
3856,1,50,1640,1556,4,1
3857,1,26,1600,1542,4,1
3858,1,17,1728,1549,4,0
3859,1,42,1643,1558,4,0
3860,1,119,1822,1562,2,0
3861,1,64,1569,1710,3,1
3862,1,94,1579,1557,11,1
3863,1,46,1706,1540,4,1
3864,1,24,1543,1858,4,1
3865,1,101,1805,1548,4,0
3866,0,88,1500,1769,3,1
3867,0,78,1413,1500,7,1
3868,0,31,1500,1500,4,0
3869,0,2,1500,1784,2,0
3870,0,72,1706,1500,7,0
3871,0,70,1347,1500,5,1
3872,1,30,1644,1810,4,1
3873,0,87,939,963,4,0
3874,0,66,1458,939,2,0
3875,1,59,1449,940,4,0
3876,1,80,949,1064,4,1
3877,1,66,961,974,1,1
3878,1,89,963,975,3,0
3879,1,5,1046,986,3,0
3880,1,52,1500,1482,1,1
3881,1,46,1306,1275,2,0
3882,1,35,1259,1319,4,0
3883,1,40,1272,1169,2,1
3884,1,8,1278,1500,2,1
3885,1,53,1265,1500,4,0
3886,0,120,1265,1500,4,1
3887,0,73,1265,1500,4,1
3888,1,22,1264,1268,4,0
3889,1,66,1278,1280,4,1
3890,1,85,1282,1293,5,0
3891,1,30,1500,1279,3,1
3892,1,49,1271,1096,7,0
3893,1,70,964,1267,3,1
3894,1,19,1270,1179,3,0
3895,1,80,1277,1490,5,1
3896,0,5,1370,1422,4,0
3897,0,41,1370,1176,3,0
3898,1,53,1366,1402,2,0
3899,1,30,1442,1310,1,1
3900,1,153,1495,1283,3,1
3901,1,86,1387,1507,4,0
3902,0,2,1264,1507,2,1
3903,1,81,1554,1546,2,0
3904,1,56,1586,1632,3,1
3905,1,42,2103,2198,2,1
3906,1,35,2188,2173,2,0
3907,1,132,2066,2180,5,1
3908,1,42,2180,2186,4,0
3909,1,178,2190,2234,5,1
3910,1,130,2201,2173,4,1
3911,1,91,2104,2215,17,0
3912,1,56,2226,2219,5,1
3913,1,61,2330,2234,10,0
3914,1,67,2121,2234,17,0
3915,1,79,2218,1953,5,0
3916,1,190,2151,2209,5,1
3917,1,116,2221,2209,5,1
3918,1,79,2194,2232,11,0
3919,1,35,2221,2222,2,0
3920,1,59,2230,1666,8,0
3921,1,83,2276,2230,4,0
3922,1,74,2230,2201,5,1
3923,1,65,2226,1977,5,0
3924,1,67,2218,2133,2,0
3925,1,114,2225,2207,5,1
3926,1,51,2199,2112,5,0
3927,1,100,2199,2179,5,0
3928,1,76,2179,2189,4,1
3929,1,132,1502,1530,5,1
3930,1,29,1368,1496,4,1
3931,1,115,1488,1437,3,0
3932,1,109,1470,1499,5,0
3933,1,86,1513,1384,5,1
3934,1,57,1514,1523,6,0
3935,1,64,1534,1528,6,1
3936,1,89,1523,1538,3,0
3937,1,122,1550,1511,4,1
3938,1,20,810,1218,4,1
3939,1,33,1209,831,3,0
3940,1,38,1210,2026,3,1
3941,1,96,1211,2025,6,1
3942,1,137,1586,1236,4,0
3943,1,44,1255,1815,2,1
3944,1,81,1179,1610,4,0
3945,1,22,1188,1716,6,1
3946,1,11,1718,1215,3,0
3947,1,17,1733,1226,4,0
3948,1,35,1483,1275,3,0
3949,1,43,1378,1430,6,0
3950,1,14,1387,1621,10,1
3951,1,12,1421,1278,3,1
3952,1,143,1391,1448,5,0
3953,1,52,1461,1357,6,1
3954,1,14,1476,1316,6,1
3955,1,13,1180,1358,7,0
3956,1,30,1394,1358,5,1
3957,1,61,1638,1408,5,0
3958,1,52,1439,1493,4,1
3959,1,15,1483,1478,5,0
3960,1,44,1447,1581,3,0
3961,1,47,1498,1677,7,0
3962,1,34,1561,1574,3,1
3963,1,42,1500,1507,5,1
3964,1,86,1624,1504,4,1
3965,0,33,1430,1492,3,0
3966,1,74,1524,1269,3,1
3967,1,23,1500,1401,2,1
3968,0,87,1500,1508,2,0
3969,0,32,1508,1500,6,1
3970,0,16,1508,2016,1,1
3971,0,59,1508,1500,4,0
3972,0,24,1508,1727,7,1
3973,0,67,1500,1508,4,0
3974,0,93,1508,1403,2,0
3975,0,104,1500,1581,3,1
3976,1,102,1238,1500,2,1
3977,0,10,1500,1693,3,1
3978,0,37,1693,1500,3,0
3979,0,60,1500,1693,3,1
3980,0,20,1622,1500,4,1
3981,1,13,1160,1323,2,0
3982,1,6,1418,1588,1,1
3983,1,43,1930,1500,2,0
3984,0,2,1761,1579,2,1
3985,1,79,1745,1853,6,0
3986,1,98,1750,1733,8,1
3987,0,31,1733,1624,3,0
3988,1,101,2108,1736,5,0
3989,1,40,2105,1738,8,0
3990,1,46,2101,1741,9,0
3991,1,24,1852,1748,7,0
3992,1,60,1759,1500,9,1
3993,1,51,1749,1716,7,0
3994,1,112,1763,1661,13,1
3995,1,77,1809,1700,2,0
3996,1,42,1801,1686,5,1
3997,1,65,1711,1713,8,0
3998,1,137,1712,1751,5,0
3999,1,52,1764,1711,5,1
4000,1,85,1737,1745,6,0
4001,1,35,1734,1748,5,0
4002,1,80,1696,1725,4,1
4003,1,105,1712,1770,5,0
4004,1,90,1734,1701,3,1
4005,1,149,1796,1709,2,0
4006,1,96,1720,1697,7,1
4007,1,38,1704,1852,3,1
4008,1,84,1718,1587,4,1
4009,1,41,1779,1727,5,0
4010,1,62,1737,1775,6,1
4011,1,53,1888,1744,6,0
4012,1,27,1852,1761,6,0
4013,1,78,1772,1770,5,1
4014,1,47,1799,1782,6,0
4015,1,33,1820,1792,5,0
4016,1,103,1734,1805,6,0
4017,1,46,1696,1797,6,1
4018,1,79,1695,1789,3,1
4019,1,73,1780,1722,4,0
4020,0,37,1914,1780,10,0
4021,0,23,1786,1966,4,0
4022,1,41,1882,1806,1,0
4023,1,29,1792,1898,2,0
4024,1,50,1760,1782,3,1
4025,0,85,1818,1793,2,0
4026,1,29,1785,2054,5,0
4027,1,39,1215,1511,3,0
4028,1,39,1687,1218,3,0
4029,1,35,1316,1237,4,0
4030,1,32,1261,1279,3,1
4031,1,21,1228,1292,3,0
4032,0,13,1255,1151,2,0
4033,1,79,1391,1161,7,0
4034,1,43,1142,1066,1,0
4035,1,40,1162,1242,1,1
4036,1,78,1204,1187,2,0
4037,1,29,1229,1215,2,0
4038,0,12,1336,1190,2,1
4039,1,47,1150,1223,1,0
4040,0,40,1450,1150,2,0
4041,1,85,1425,1164,4,0
4042,1,46,1452,1108,4,1
4043,0,65,1255,1108,2,0
4044,0,17,1108,1255,3,0
4045,0,73,1255,1108,10,0
4046,0,91,1255,1108,1,0
4047,0,88,1108,1255,3,0
4048,0,64,1255,1108,10,1
4049,1,90,1142,1431,4,1
4050,1,57,1107,1022,5,0
4051,0,32,1107,1352,3,1
4052,1,45,1581,1513,2,0
4053,1,69,1505,1393,2,0
4054,1,25,1493,1517,3,0
4055,1,50,1494,1506,2,1
4056,1,75,1497,1494,2,0
4057,1,90,1572,1484,4,1
4058,1,14,1492,1563,5,1
4059,1,37,1511,1502,4,0
4060,1,52,1513,1527,4,1
4061,1,52,1478,1503,4,1
4062,1,54,1513,1541,2,1
4063,1,22,1322,1507,3,1
4064,1,31,1504,1509,3,0
4065,1,85,1502,1500,3,0
4066,1,64,1491,1505,2,0
4067,1,9,1512,1490,3,0
4068,1,40,1502,1469,2,1
4069,1,132,1497,1491,3,1
4070,1,42,1430,1482,3,1
4071,1,50,1465,1493,6,0
4072,1,37,1476,1432,2,0
4073,1,117,1501,1486,3,0
4074,1,70,1531,1473,1,1
4075,1,14,1483,1521,5,1
4076,1,59,1491,1493,3,0
4077,1,39,1480,1592,2,0
4078,1,26,1479,1514,2,1
4079,1,58,1468,1468,9,1
4080,1,104,1479,1462,2,1
4081,1,63,1624,1486,9,0
4082,1,97,1476,1469,2,0
4083,1,51,1467,1404,2,0
4084,1,63,1479,1427,6,1
4085,1,33,1489,1478,3,0
4086,1,79,1467,1468,6,0
4087,1,33,1578,1475,9,0
4088,1,11,1466,1395,2,0
4089,1,21,1532,1475,4,0
4090,1,17,1462,1545,2,0
4091,1,26,1536,1471,3,0
4092,1,29,1457,1550,2,0
4093,1,61,1422,1469,2,0
4094,1,39,1481,1436,3,1
4095,1,59,1477,1492,3,0
4096,0,27,1500,1407,2,0
4097,0,34,1407,1500,1,1
4098,0,17,1500,1407,2,0
4099,0,5,1937,1407,1,0
4100,1,47,2141,1414,3,0
4101,1,18,1500,1742,2,1
4102,0,9,1342,1221,7,0
4103,1,44,1254,1204,8,1
4104,1,53,1184,1269,7,0
4105,1,26,1203,1140,4,1
4106,1,7,1329,1215,3,0
4107,1,4,1325,1227,4,0
4108,0,45,1500,1227,2,0
4109,1,17,1233,1532,3,1
4110,1,57,1567,1238,6,0
4111,1,85,1681,1216,5,0
4112,1,171,1189,1373,4,0
4113,1,28,1162,1319,3,0
4114,1,78,1446,1133,5,1
4115,0,1,2404,1616,1,0
4116,0,91,1616,1657,2,0
4117,1,70,1499,1449,5,1
4118,1,48,1405,1365,3,1
4119,1,7,1302,1351,3,0
4120,1,30,989,1658,8,1
4121,1,52,989,1658,3,1
4122,1,2,1610,989,2,1
4123,1,3,989,1610,2,0
4124,1,3,1538,991,3,0
4125,1,20,1003,1246,3,1
4126,1,7,958,1274,3,0
4127,0,41,1500,963,1,0
4128,0,36,963,1500,3,1
4129,1,62,978,1179,8,1
4130,1,71,1172,996,3,0
4131,1,44,1032,1011,1,1
4132,1,33,1142,1061,1,0
4133,0,29,1424,1061,4,0
4134,1,64,1691,1451,3,0
4135,1,89,1471,1461,3,0
4136,1,57,1440,1451,3,1
4137,1,113,1450,1468,3,0
4138,1,34,1455,1679,8,1
4139,1,99,1454,1489,5,0
4140,1,32,1508,1440,3,1
4141,1,33,1425,1576,5,0
4142,1,103,1580,1420,4,0
4143,1,111,1418,1480,2,0
4144,1,18,1545,1402,2,1
4145,1,67,1392,1332,11,0
4146,1,81,1382,1388,8,0
4147,1,57,1347,1395,3,0
4148,0,99,1395,1367,5,0
4149,1,102,1418,1472,4,1
4150,1,40,1423,1645,3,1
4151,0,38,1500,1423,1,0
4152,1,20,1457,1418,6,1
4153,1,112,1421,1754,7,1
4154,1,91,1464,1432,4,0
4155,1,37,1363,1447,1,0
4156,1,115,1653,1453,1,0
4157,1,47,1710,1460,5,0
4158,1,46,1465,1706,7,1
4159,1,31,1701,1470,4,0
4160,1,53,1554,1479,1,0
4161,1,20,1488,1591,8,1
4162,1,167,1579,1497,6,0
4163,1,63,1482,1537,2,0
4164,1,70,1528,1468,7,1
4165,1,77,1467,1501,4,0
4166,1,41,1559,1472,5,0
4167,1,112,1549,1456,2,1
4168,1,68,1436,1434,1,1
4169,1,59,1858,1436,8,0
4170,1,96,1431,1585,8,0
4171,1,80,1443,1471,5,1
4172,1,67,1661,1132,4,0
4173,1,36,1073,1135,1,1
4174,1,91,1551,1142,3,0
4175,1,16,1155,1483,5,1
4176,1,24,1780,1157,5,0
4177,1,8,1157,2312,3,1
4178,1,18,1164,1616,3,1
4179,1,103,1563,1173,4,0
4180,1,10,1805,1176,2,0
4181,1,76,1209,1320,3,1
4182,1,106,1215,1703,4,1
4183,1,26,1515,1127,4,1
4184,1,13,1002,1534,3,0
4185,1,54,1009,1513,3,1
4186,1,67,1511,1017,3,0
4187,1,12,1027,1509,3,1
4188,1,57,1264,1064,3,0
4189,1,60,1072,1625,1,1
4190,1,16,1073,1939,3,1
4191,1,39,1793,1076,5,0
4192,1,9,1374,1115,4,0
4193,1,38,1539,1136,5,0
4194,1,34,1149,1677,1,1
4195,1,41,1535,1182,3,0
4196,0,26,1500,1182,2,1
4197,1,57,856,1541,1,0
4198,1,52,1435,2042,5,1
4199,1,31,1828,1500,7,0
4200,1,12,1353,1207,5,1
4201,1,35,1347,1013,2,0
4202,1,73,1334,1183,1,0
4203,1,86,1079,1325,2,1
4204,1,11,1314,1099,3,0
4205,1,2,1052,1304,2,1
4206,0,10,1100,1393,5,1
4207,0,81,1393,1100,5,0
4208,0,15,1100,1393,3,1
4209,1,12,1027,1084,4,1
4210,1,55,1065,1073,5,0
4211,1,81,1085,1082,3,0
4212,1,50,1104,1057,5,1
4213,1,46,1130,1019,4,1
4214,1,21,1125,1153,2,0
4215,1,27,1152,1159,3,0
4216,1,2,1112,1283,2,0
4217,1,54,1141,1098,3,1
4218,1,35,1080,1177,2,0
4219,1,23,1152,1206,1,0
4220,1,20,1145,1174,2,1
4221,1,10,1205,1199,4,1
4222,1,12,1216,1093,4,0
4223,1,4,1141,1175,2,1
4224,1,44,1018,1142,2,1
4225,1,22,1208,1140,6,1
4226,1,86,1195,1123,4,1
4227,1,50,1221,1168,5,1
4228,1,108,1054,1384,4,1
4229,1,41,1703,1484,5,0
4230,1,16,1455,1427,5,0
4231,1,21,1433,1306,11,0
4232,1,30,1469,1476,4,1
4233,1,109,1785,1481,3,0
4234,1,54,1315,1455,7,1
4235,1,96,1466,1815,10,1
4236,1,255,1585,1448,3,0
4237,0,68,1907,1448,7,0
4238,1,39,1291,1451,7,0
4239,1,104,1278,1406,4,1
4240,1,54,1515,1404,5,1
4241,1,75,1473,1221,10,0
4242,1,67,1610,1599,3,0
4243,0,68,1907,1599,7,1
4244,1,88,1299,1500,7,1
4245,1,54,1430,1500,3,1
4246,1,56,1576,1500,3,1
4247,0,39,1901,1500,3,0
4248,1,121,1093,1119,4,0
4249,1,44,1117,898,6,1
4250,1,27,1169,1133,5,0
4251,1,35,1106,1273,6,0
4252,1,45,1251,1119,8,0
4253,1,20,1128,1347,4,1
4254,1,78,1146,1355,5,1
4255,1,56,1254,1116,4,1
4256,1,141,1228,1133,3,0
4257,1,61,1705,1135,5,0
4258,1,64,1158,1306,3,1
4259,1,19,1759,1163,5,0
4260,1,26,1167,1627,6,1
4261,1,51,2023,1168,2,0
4262,1,115,1426,1178,5,0
4263,1,100,1200,1252,17,1
4264,1,75,1427,1213,7,0
4265,1,64,1303,1175,10,1
4266,1,14,1155,1424,6,0
4267,0,36,1155,1907,15,1
4268,1,85,1170,1302,18,0
4269,1,64,1173,1718,4,1
4270,1,77,1278,1204,10,0
4271,1,75,1473,1221,10,0
4272,1,74,1264,1288,17,1
4273,0,70,1907,1264,2,1
4274,1,38,1420,1239,5,0
4275,1,40,1277,1409,6,1
4276,1,31,1804,1284,5,0
4277,1,56,1406,1404,3,1
4278,1,47,1231,1516,4,0
4279,1,33,1466,1303,7,0
4280,1,32,1500,1458,4,1
4281,1,23,1127,1234,4,0
4282,1,77,1242,1162,2,0
4283,1,17,1104,1168,7,0
4284,1,128,1138,1276,3,1
4285,1,32,1186,1283,5,1
4286,1,48,1256,1301,5,1
4287,1,26,1102,1301,2,0
4288,1,46,1205,1279,4,1
4289,0,12,1311,1205,3,0
4290,1,32,1500,1311,4,1
4291,1,124,1676,2003,5,1
4292,1,17,2001,1571,7,0
4293,0,94,1629,2001,2,1
4294,0,23,1582,1079,5,0
4295,0,51,1582,1079,9,0
4296,0,38,1079,1582,4,1
4297,0,85,1582,1410,1,0
4298,0,114,1410,1582,2,1
4299,0,70,1500,1582,2,1
4300,0,85,1582,1500,5,0
4301,0,62,1500,1582,3,1
4302,0,53,1582,1500,6,0
4303,0,60,1143,1591,2,1
4304,0,41,1591,1143,7,0
4305,0,20,1143,1591,4,1
4306,0,14,1143,1591,3,1
4307,0,51,1591,1143,6,0
4308,0,39,1591,1143,5,0
4309,1,70,924,1097,4,1
4310,1,9,918,996,5,0
4311,1,15,1146,1048,4,0
4312,1,80,1077,1359,4,1
4313,1,39,1196,1162,8,0
4314,1,66,1362,1157,2,1
4315,0,81,989,1362,7,0
4316,0,69,1033,1362,2,0
4317,0,28,1362,1500,2,1
4318,1,46,1500,1584,4,1
4319,1,113,1847,1541,3,0
4320,1,46,1555,1844,7,1
4321,1,114,1856,1819,4,1
4322,1,59,1681,1874,2,0
4323,1,93,1868,1663,7,0
4324,1,68,1741,1860,11,1
4325,1,84,1881,1518,6,1
4326,1,71,1573,1877,3,1
4327,1,61,1871,1704,9,0
4328,1,93,1858,1920,7,0
4329,1,49,1846,1834,2,0
4330,1,40,1836,1832,3,1
4331,1,168,1841,1914,6,1
4332,1,61,1826,1965,4,0
4333,1,28,1626,1820,2,1
4334,1,53,1818,1368,9,0
4335,1,61,1901,1827,3,0
4336,1,83,1791,1803,3,0
4337,1,71,1792,1788,7,0
4338,1,77,1780,1808,5,0
4339,1,97,1456,1789,3,0
4340,1,156,1802,1740,6,1
4341,1,69,2031,1807,4,0
4342,1,77,2182,1809,5,0
4343,1,65,2062,1814,2,0
4344,1,76,1828,1697,3,1
4345,1,29,1821,1699,9,0
4346,1,66,1915,1807,2,1
4347,1,91,1791,1929,5,0
4348,1,73,1922,1799,1,0
4349,1,62,1810,1817,4,1
4350,1,105,1822,1798,1,1
4351,1,75,1784,1871,2,0
4352,1,98,1788,2059,4,1
4353,1,72,1461,1785,3,1
4354,1,62,1094,1047,6,1
4355,1,54,1104,1280,4,1
4356,1,66,1633,1106,2,0
4357,1,37,1506,1109,1,0
4358,0,29,1109,1227,3,1
4359,1,55,1709,1117,3,0
4360,1,48,1302,1116,1,0
4361,1,73,1084,1370,4,0
4362,1,39,1732,1085,3,0
4363,0,49,2022,1085,4,0
4364,1,48,1086,1774,8,1
4365,1,79,1651,1087,6,0
4366,1,9,1319,1096,1,0
4367,1,51,1683,1097,4,0
4368,1,33,1080,1047,2,0
4369,1,94,1092,1247,3,1
4370,1,47,1707,1093,5,0
4371,1,27,1425,1099,4,0
4372,1,11,1121,1105,3,1
4373,0,70,1121,1501,3,1
4374,1,60,1126,1483,3,1
4375,0,27,1778,1126,3,0
4376,0,50,1186,1126,1,0
4377,1,73,1476,1131,5,0
4378,0,21,1884,1131,5,0
4379,1,39,1494,1137,3,0
4380,1,45,2335,2262,6,0
4381,1,110,2271,2322,9,1
4382,1,45,2307,2280,5,0
4383,1,40,2291,2290,9,1
4384,1,77,2269,2347,5,0
4385,1,47,2247,2323,2,0
4386,1,45,2235,2118,12,0
4387,1,40,2126,2221,8,1
4388,1,41,2202,2234,9,0
4389,1,48,2193,2181,2,1
4390,1,62,2204,2157,10,1
4391,1,46,2120,2135,6,1
